Month,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল,Email,বিভাগ,রাজ্য,বেসামরিক,জনগণ,সাধারণ মানুষ,সমাজ
2004-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08,0,0,0.0,0,174.08756174225417,0.0,0.0,0.0,0.0,0.0,0.0
2014-09,0,0,0.0,0,250.76964526268523,0.0,0.0,0.0,0.0,0.0,0.0
2014-10,0,0,0.0,0,214.60035922766056,0.0,0.0,0.0,0.0,0.0,0.0
2014-11,0,0,0.0,0,157.30803771890436,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,0,0,0.0,0,288.7440502918725,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05,0,0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,0,0,0.0,0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,0,0,0.0,0,220.795240233498,0.0,0.0,0.0,0.0,0.0,0.0
2017-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04,0,0,0.0,0,205.82083520431075,0.0,0.0,0.0,0.0,0.0,0.0
2017-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07,0,0,0.0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09,0,0,0.0,0,190.82083520431075,0.0,0.0,0.0,0.0,0.0,0.0
2017-10,0,0,0.0,0,146.35922766052988,0.0,0.0,0.0,0.0,0.0,0.0
2017-11,0,0,0.0,0,176.52851369555458,0.0,0.0,0.0,0.0,0.0,0.0
2017-12,0,0,0.0,0,158.74898967220477,0.0,0.0,0.0,0.0,0.0,0.0
2018-01,0,0,0.0,0,191.4054782218231,0.0,0.0,0.0,0.0,0.0,0.0
2018-02,0,0,0.0,0,152.35922766052988,0.0,0.0,0.0,0.0,0.0,0.0
2018-03,0,0,0.0,0,93.1180960933992,0.0,0.0,0.0,0.0,0.0,0.0
2018-04,0,0,0.0,0,108.897620116749,0.0,0.0,0.0,0.0,0.0,0.0
2018-05,0,0,0.0,0,151.4566681634486,0.0,0.0,0.0,0.0,0.0,58.7283340817243
2018-06,0,0,0.0,0,64.14369106421195,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0,0,0.0,0,84.02065559048047,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,0,0,0.0,0,127.2873821284239,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,0,0,0.0,0,74.63089357880557,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,0,0,0.0,0,132.57970363718007,14.682083520431073,0.0,0.0,0.0,0.0,0.0
2018-11,0,0,0.0,0,126.897620116749,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,0,0,0.0,0,119.09250112258644,0.0,0.0,0.0,0.0,0.0,0.0
2019-01,0,0,0.0,0,111.80017961383028,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,0,0,0.0,0,110.897620116749,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,0,0,0.0,0,228.08756174225417,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,0,0,0.0,0,156.94387067804223,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,0,0,0.0,0,182.33363268971712,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,0,0,0.0,0,87.82577458464303,13.28378985181859,0.0,0.0,0.0,0.0,0.0
2019-07,0,0,0.0,0,154.4566681634486,12.584643017512349,0.0,0.0,0.0,0.0,0.0
2019-08,0,0,0.0,0,165.84643017512352,11.186349348899865,0.0,0.0,0.0,0.0,0.0
2019-09,0,0,0.0,0,100.50785810507409,19.576111360574764,0.0,0.0,0.0,0.0,27.965873372249668
2019-10,0,0,0.0,0,117.18994162550518,13.982936686124832,0.0,0.0,0.0,0.0,0.0
2019-11,0,0,0.0,0,125.48226313426136,21.67355186349349,0.0,0.0,0.0,0.0,0.0
2019-12,0,0,0.0,0,113.99506061966773,14.682083520431073,0.0,6.991468343062416,0.0,0.0,16.7795240233498
2020-01,0,0,0.0,0,98.41041760215538,12.584643017512349,0.0,0.0,0.0,0.0,0.0
2020-02,0,0,0.0,0,124.2873821284239,16.080377189043556,0.0,0.0,0.0,0.0,0.0
2020-03,0,0,0.0,0,109.99506061966773,9.088908845981141,0.0,0.0,0.0,0.0,0.0
2020-04,0,0,0.0,0,119.09250112258644,14.682083520431073,0.0,0.0,0.0,0.0,0.0
2020-05,0,0,0.0,0,108.80017961383028,10.487202514593625,0.0,0.0,0.0,0.0,0.0
2020-06,0,0,0.0,0,165.94387067804223,11.885496183206106,0.0,0.0,0.0,9.788055680287384,0.0
2020-07,0,0,0.0,0,178.33363268971712,12.584643017512349,0.0,0.0,0.0,0.0,12.58464301751235
2020-08,0,0,0.0,0,138.87202514593625,11.885496183206106,0.0,0.0,0.0,0.0,0.0
2020-09,0,0,0.0,0,149.26178715761114,12.584643017512349,0.0,0.0,0.0,0.0,13.982936686124834
2020-10,0,0,0.0,0,150.26178715761114,12.584643017512349,0.0,0.0,0.0,0.0,12.58464301751235
2020-11,0,0,0.0,0,97.50785810507409,11.186349348899865,0.0,0.0,0.0,0.0,107.66861248316123
2020-12,0,0,0.0,0,124.48226313426136,12.584643017512349,0.0,0.0,0.0,0.0,30.762460709474635
2021-01,0,0,0.0,4,100.50785810507409,13.28378985181859,0.0,5.593174674449933,0.0,0.0,0.0
2021-02,0,0,0.0,0,89.1180960933992,18.177817691962282,0.0,0.0,0.0,0.0,12.58464301751235
2021-03,0,0,0.0,4,109.897620116749,19.576111360574764,0.0,0.0,0.0,0.0,15.381230354737317
2021-04,0,0,0.0,0,103.70273911091155,9.788055680287382,0.0,0.0,0.0,0.0,18.177817691962282
2021-05,0,0,0.0,0,93.21553659631792,11.186349348899865,0.0,4.894027840143691,0.0,0.0,13.982936686124834
2021-06,0,0,0.0,0,119.18994162550518,18.876964526268523,0.0,5.593174674449933,0.0,0.0,20.974405029187253
2021-07,0,0,0.0,0,84.92321508756176,32.85990121239335,0.0,0.0,0.0,0.0,13.982936686124834
2021-08,0,0,0.0,0,89.1180960933992,39.15222272114953,5.593174674449933,4.194881005837449,0.0,0.0,32.16075437808712
2021-09,0,0,0.0,0,78.7283340817243,27.965873372249664,0.0,3.495734171531208,0.0,6.991468343062417,23.770992366412216
2021-10,0,0,0.0,0,77.7283340817243,24.470139200718457,0.0,0.0,0.0,0.0,15.381230354737317
2021-11,0,0,0.0,0,97.41041760215538,18.177817691962282,0.0,0.0,0.0,0.0,13.982936686124834
2021-12,0,0,0.0,0,72.63089357880557,23.770992366412212,3.495734171531208,0.0,0.0,0.0,20.974405029187253
2022-01,0,0,0.0,0,86.02065559048047,20.97440502918725,0.0,6.292321508756174,0.0,0.0,15.381230354737317
2022-02,0,0,0.0,0,97.41041760215538,20.275258194881005,0.0,3.495734171531208,0.0,0.0,19.576111360574767
2022-03,0,0,0.0,2,105.70273911091155,22.37269869779973,0.0,2.0974405029187246,0.0,0.0,19.576111360574767
2022-04,0,0,0.0,0,115.09250112258644,18.177817691962282,0.0,3.495734171531208,0.0,4.19488100583745,12.58464301751235
2022-05,0,0,0.0,2,119.18994162550518,13.982936686124832,0.0,2.0974405029187246,0.0,0.0,13.982936686124834
2022-06,0,0,3.0,2,113.99506061966773,20.97440502918725,2.0974405029187246,4.194881005837449,0.0,0.0,15.381230354737317
2022-07,0,0,0.0,2,100.50785810507409,15.381230354737315,0.0,4.194881005837449,0.0,0.0,9.788055680287384
2022-08,0,0,0.0,2,105.70273911091155,16.080377189043556,2.0974405029187246,0.0,0.0,0.0,12.58464301751235
2022-09,0,0,0.0,0,137.87202514593625,16.779524023349797,0.0,0.0,0.0,0.0,16.7795240233498
2022-10,0,0,2.0,2,122.2873821284239,15.381230354737315,0.0,0.0,0.0,0.0,33.5590480466996
2022-11,0,0,0.0,0,127.48226313426136,16.779524023349797,0.0,0.0,0.0,0.0,11.186349348899867
2022-12,0,0,0.0,2,85.02065559048047,12.584643017512349,1.3982936686124832,2.0974405029187246,0.0,0.0,12.58464301751235
2023-01,0,0,0.0,3,80.82577458464303,14.682083520431073,0.0,2.0974405029187246,0.0,0.0,11.186349348899867
2023-02,0,0,0.0,0,88.1180960933992,16.779524023349797,0.0,0.0,0.0,0.0,16.7795240233498
2023-03,0,0,0.0,3,92.21553659631792,17.478670857656038,0.0,4.894027840143691,0.0,0.0,9.788055680287384
2023-04,0,0,0.0,0,97.41041760215538,12.584643017512349,0.0,2.7965873372249663,0.0,0.0,6.991468343062417
2023-05,0,0,0.0,3,113.99506061966773,18.876964526268523,2.0974405029187246,0.0,0.0,0.0,11.186349348899867
2023-06,0,0,0.0,2,105.70273911091155,16.080377189043556,0.0,0.0,0.0,0.0,13.982936686124834
2023-07,0,0,0.0,2,93.31297709923665,14.682083520431073,0.0,2.0974405029187246,0.0,0.0,11.186349348899867
2023-08,0,0,0.0,2,113.99506061966773,16.779524023349797,2.0974405029187246,2.7965873372249663,0.0,0.0,9.788055680287384
2023-09,0,0,1.0,2,91.21553659631792,14.682083520431073,0.0,4.194881005837449,0.0,0.0,19.576111360574767
2023-10,0,0,0.0,2,89.1180960933992,12.584643017512349,1.3982936686124832,0.0,0.0,0.0,13.982936686124834
2023-11,0,0,0.0,4,104.70273911091155,18.177817691962282,0.0,2.0974405029187246,0.0,0.0,16.7795240233498
2023-12,0,0,0.0,3,80.82577458464303,16.779524023349797,1.3982936686124832,2.7965873372249663,0.0,0.0,8.3897620116749
2024-01,0,0,2.0,0,94.31297709923665,17.478670857656038,0.0,2.7965873372249663,0.0,0.0,13.982936686124834
2024-02,0,0,2.0,2,95.31297709923665,16.779524023349797,0.0,2.0974405029187246,0.0,0.0,12.58464301751235
2024-03,0,0,0.0,3,105.70273911091155,18.876964526268523,0.0,0.0,0.0,0.0,8.3897620116749
2024-04,0,0,0.0,2,68.43601257296812,13.28378985181859,0.0,0.0,0.0,0.0,11.186349348899867
2024-05,0,0,0.0,0,86.02065559048047,16.779524023349797,0.0,0.0,0.0,0.0,9.788055680287384
2024-06,0,0,0.0,2,74.63089357880557,10.487202514593625,0.0,0.0,0.0,0.0,13.982936686124834
2024-07,0,0,0.0,0,77.7283340817243,11.186349348899865,0.0,0.0,0.0,0.0,9.788055680287384
2024-08,0,0,0.0,0,91.21553659631792,13.28378985181859,0.0,0.0,0.0,0.0,8.3897620116749
2024-09,0,0,2.0,3,92.21553659631792,16.779524023349797,2.7965873372249663,1.3982936686124832,0.0,0.0,18.177817691962282
2024-10,0,0,0.0,3,91.21553659631792,15.381230354737315,0.0,0.0,0.0,0.0,11.186349348899867
2024-11,0,0,0.0,3,98.50785810507409,16.080377189043556,2.7965873372249663,0.0,0.0,0.0,16.7795240233498
2024-12,0,0,3.0,3,94.31297709923665,15.381230354737315,2.7965873372249663,0.0,0.0,0.0,12.58464301751235
2025-01,0,0,0.0,2,91.21553659631792,14.682083520431073,0.0,0.0,0.0,0.0,11.186349348899867
2025-02,0,0,0.0,3,86.02065559048047,17.478670857656038,0.0,0.0,0.0,0.0,15.381230354737317
2025-03,0,0,0.0,0,74.63089357880557,13.982936686124832,0.0,0.0,0.0,0.0,6.991468343062417
2025-04,0,0,0.0,3,87.02065559048047,14.682083520431073,2.0974405029187246,0.0,0.0,0.0,8.3897620116749
2025-05,0,0,2.0,0,72.53345307588685,13.28378985181859,0.0,0.0,0.0,0.0,8.3897620116749
2025-06,0,0,0.0,0,96.41041760215538,11.885496183206106,0.0,0.0,0.0,0.0,5.5931746744499335
2025-07,0,0,0.0,2,79.82577458464303,16.080377189043556,1.3982936686124832,0.0,0.0,0.0,13.982936686124834
2025-08,0,0,0.0,2,83.92321508756176,16.779524023349797,0.3495734171531208,0.0,0.0,0.0,13.982936686124834
2025-09,0,0,0.5,2,80.82577458464303,16.779524023349797,0.6991468343062416,9.088908845981141,0.6991468343062416,0.0,15.381230354737317
